0-0,-4.95433,-6.11135,20.5856,10.12,-5.07954,-6.42648,20.3542
0-0,-5.07954,-6.42648,20.3542,10.13,-5.22369,-6.75966,20.1537
0-0,-5.22369,-6.75966,20.1537,10.14,-5.38671,-7.11107,19.9863
0-0,-5.38671,-7.11107,19.9863,10.15,-5.56855,-7.48075,19.8547
0-0,-5.56855,-7.48075,19.8547,10.16,-5.76913,-7.86848,19.7615
0-0,-5.76913,-7.86848,19.7615,10.17,-5.98838,-8.27372,19.7097
0-0,-5.98838,-8.27372,19.7097,10.18,-6.22614,-8.69554,19.7023
0-0,-6.22614,-8.69554,19.7023,10.19,-6.48215,-9.1325,19.7428
0-0,-6.48215,-9.1325,19.7428,10.2,-6.75605,-9.5826,19.8345
0-0,-6.75605,-9.5826,19.8345,10.21,-7.04724,-10.0432,19.9809
0-0,-7.04724,-10.0432,19.9809,10.22,-7.35491,-10.5107,20.1855
0-0,-7.35491,-10.5107,20.1855,10.23,-7.67797,-10.9808,20.4515
0-0,-7.67797,-10.9808,20.4515,10.24,-8.01493,-11.4483,20.7819
0-0,-8.01493,-11.4483,20.7819,10.25,-8.36393,-11.9066,21.179
0-0,-8.36393,-11.9066,21.179,10.26,-8.7226,-12.3485,21.6444
0-0,-8.7226,-12.3485,21.6444,10.27,-9.08805,-12.7654,22.1788
0-0,-9.08805,-12.7654,22.1788,10.28,-9.45682,-13.148,22.7813
0-0,-9.45682,-13.148,22.7813,10.29,-9.82483,-13.486,23.4494
0-0,-9.82483,-13.486,23.4494,10.3,-10.1874,-13.7688,24.1788
0-0,-10.1874,-13.7688,24.1788,10.31,-10.5393,-13.9856,24.9626
0-0,-10.5393,-13.9856,24.9626,10.32,-10.8747,-14.126,25.7919
0-0,-10.8747,-14.126,25.7919,10.33,-11.1874,-14.1804,26.6551
0-0,-11.1874,-14.1804,26.6551,10.34,-11.4711,-14.141,27.5381
0-0,-11.4711,-14.141,27.5381,10.35,-11.7193,-14.0021,28.425
0-0,-11.7193,-14.0021,28.425,10.36,-11.9256,-13.7609,29.2979
0-0,-11.9256,-13.7609,29.2979,10.37,-12.0845,-13.4181,30.1383
0-0,-12.0845,-13.4181,30.1383,10.38,-12.1909,-12.9778,30.9274
0-0,-12.1909,-12.9778,30.9274,10.39,-12.2408,-12.4481,31.6473
0-0,-12.2408,-12.4481,31.6473,10.4,-12.2317,-11.8403,32.2821
0-0,-12.2317,-11.8403,32.2821,10.41,-12.1624,-11.169,32.8182
0-0,-12.1624,-11.169,32.8182,10.42,-12.0334,-10.4507,33.2459
0-0,-12.0334,-10.4507,33.2459,10.43,-11.8468,-9.70351,33.5589
0-0,-11.8468,-9.70351,33.5589,10.44,-11.6062,-8.94555,33.7551
0-0,-11.6062,-8.94555,33.7551,10.45,-11.3165,-8.19431,33.8363
0-0,-11.3165,-8.19431,33.8363,10.46,-10.9839,-7.4657,33.8074
0-0,-10.9839,-7.4657,33.8074,10.47,-10.6153,-6.77337,33.6763
0-0,-10.6153,-6.77337,33.6763,10.48,-10.2181,-6.12832,33.4529
0-0,-10.2181,-6.12832,33.4529,10.49,-9.79991,-5.53868,33.1484
0-0,-9.79991,-5.53868,33.1484,10.5,-9.36832,-5.0098,32.7745
0-0,-9.36832,-5.0098,32.7745,10.51,-8.93053,-4.54442,32.3429
0-0,-8.93053,-4.54442,32.3429,10.52,-8.49322,-4.14305,31.8648
0-0,-8.49322,-4.14305,31.8648,10.53,-8.06237,-3.80436,31.3505
0-0,-8.06237,-3.80436,31.3505,10.54,-7.64322,-3.52561,30.8091
0-0,-7.64322,-3.52561,30.8091,10.55,-7.24019,-3.30307,30.2487
0-0,-7.24019,-3.30307,30.2487,10.56,-6.85687,-3.13241,29.6762
0-0,-6.85687,-3.13241,29.6762,10.57,-6.49611,-3.00898,29.0973
0-0,-6.49611,-3.00898,29.0973,10.58,-6.16004,-2.92812,28.5167
0-0,-6.16004,-2.92812,28.5167,10.59,-5.85013,-2.88529,27.9383
0-0,-5.85013,-2.88529,27.9383,10.6,-5.5673,-2.87628,27.3652
0-0,-5.5673,-2.87628,27.3652,10.61,-5.312,-2.89724,26.7998
0-0,-5.312,-2.89724,26.7998,10.62,-5.08431,-2.94479,26.2443
0-0,-5.08431,-2.94479,26.2443,10.63,-4.88397,-3.01598,25.7001
0-0,-4.88397,-3.01598,25.7001,10.64,-4.71052,-3.10838,25.1686
0-0,-4.71052,-3.10838,25.1686,10.65,-4.56331,-3.21997,24.6509
0-0,-4.56331,-3.21997,24.6509,10.66,-4.44159,-3.34918,24.1481
0-0,-4.44159,-3.34918,24.1481,10.67,-4.34455,-3.49483,23.6608
0-0,-4.34455,-3.49483,23.6608,10.68,-4.27137,-3.6561,23.1901
0-0,-4.27137,-3.6561,23.1901,10.69,-4.22123,-3.83249,22.7366
0-0,-4.22123,-3.83249,22.7366,10.7,-4.19338,-4.02378,22.3013
0-0,-4.19338,-4.02378,22.3013,10.71,-4.18709,-4.23,21.885
0-0,-4.18709,-4.23,21.885,10.72,-4.20176,-4.45137,21.4887
0-0,-4.20176,-4.45137,21.4887,10.73,-4.23685,-4.68831,21.1134
0-0,-4.23685,-4.68831,21.1134,10.74,-4.29193,-4.94136,20.7603
0-0,-4.29193,-4.94136,20.7603,10.75,-4.36664,-5.21116,20.4308
0-0,-4.36664,-5.21116,20.4308,10.76,-4.46076,-5.49842,20.1263
0-0,-4.46076,-5.49842,20.1263,10.77,-4.57414,-5.80389,19.8485
0-0,-4.57414,-5.80389,19.8485,10.78,-4.70671,-6.1283,19.5993
0-0,-4.70671,-6.1283,19.5993,10.79,-4.85847,-6.47233,19.3809
0-0,-4.85847,-6.47233,19.3809,10.8,-5.02951,-6.83654,19.1954
0-0,-5.02951,-6.83654,19.1954,10.81,-5.21992,-7.22135,19.0457
0-0,-5.21992,-7.22135,19.0457,10.82,-5.42984,-7.62694,18.9346
0-0,-5.42984,-7.62694,18.9346,10.83,-5.65938,-8.05319,18.8652
0-0,-5.65938,-8.05319,18.8652,10.84,-5.90861,-8.49957,18.8412
0-0,-5.90861,-8.49957,18.8412,10.85,-6.17755,-8.96509,18.8661
0-0,-6.17755,-8.96509,18.8661,10.86,-6.46605,-9.44813,18.944
0-0,-6.46605,-9.44813,18.944,10.87,-6.77383,-9.94635,19.079
0-0,-6.77383,-9.94635,19.079,10.88,-7.10033,-10.4566,19.2753
0-0,-7.10033,-10.4566,19.2753,10.89,-7.44474,-10.9746,19.5372
0-0,-7.44474,-10.9746,19.5372,10.9,-7.80584,-11.4952,19.8687
0-0,-7.80584,-11.4952,19.8687,10.91,-8.18197,-12.0118,20.2733
0-0,-8.18197,-12.0118,20.2733,10.92,-8.57097,-12.5165,20.7539
0-0,-8.57097,-12.5165,20.7539,10.93,-8.97005,-13.0003,21.3124
0-0,-8.97005,-13.0003,21.3124,10.94,-9.37575,-13.4526,21.9494
0-0,-9.37575,-13.4526,21.9494,10.95,-9.78389,-13.8617,22.6636
0-0,-9.78389,-13.8617,22.6636,10.96,-10.1895,-14.2152,23.4515
0-0,-10.1895,-14.2152,23.4515,10.97,-10.587,-14.5,24.3073
0-0,-10.587,-14.5,24.3073,10.98,-10.9699,-14.7028,25.2219
0-0,-10.9699,-14.7028,25.2219,10.99,-11.3312,-14.8115,26.1834
0-0,-11.3312,-14.8115,26.1834,11,-11.6634,-14.815,27.1765
0-0,-11.6634,-14.815,27.1765,11.01,-11.9589,-14.7049,28.1834
0-0,-11.9589,-14.7049,28.1834,11.02,-12.2101,-14.4759,29.1834
0-0,-12.2101,-14.4759,29.1834,11.03,-12.4098,-14.1267,30.1544
0-0,-12.4098,-14.1267,30.1544,11.04,-12.5515,-13.6605,31.0737
0-0,-12.5515,-13.6605,31.0737,11.05,-12.6301,-13.0854,31.9192
0-0,-12.6301,-13.0854,31.9192,11.06,-12.6416,-12.4138,32.6704
0-0,-12.6416,-12.4138,32.6704,11.07,-12.5841,-11.6624,33.3103
0-0,-12.5841,-11.6624,33.3103,11.08,-12.4576,-10.851,33.8255
0-0,-12.4576,-10.851,33.8255,11.09,-12.2638,-10.0014,34.2078
0-0,-12.2638,-10.0014,34.2078,11.1,-12.0067,-9.13577,34.4539
0-0,-12.0067,-9.13577,34.4539,11.11,-11.6917,-8.27581,34.5654
0-0,-11.6917,-8.27581,34.5654,11.12,-11.326,-7.44118,34.5483
0-0,-11.326,-7.44118,34.5483,11.13,-10.9176,-6.64875,34.4121
0-0,-10.9176,-6.64875,34.4121,11.14,-10.4752,-5.91199,34.1691
0-0,-10.4752,-5.91199,34.1691,11.15,-10.008,-5.24071,33.8331
0-0,-10.008,-5.24071,33.8331,11.16,-9.52472,-4.64113,33.4185
0-0,-9.52472,-4.64113,33.4185,11.17,-9.03399,-4.11617,32.9395
0-0,-9.03399,-4.11617,32.9395,11.18,-8.54363,-3.66595,32.4097
0-0,-8.54363,-3.66595,32.4097,11.19,-8.06063,-3.28831,31.8413
0-0,-8.06063,-3.28831,31.8413,11.2,-7.59101,-2.97941,31.245
0-0,-7.59101,-2.97941,31.245,11.21,-7.13982,-2.73427,30.63
0-0,-7.13982,-2.73427,30.63,11.22,-6.71109,-2.54721,30.0041
0-0,-6.71109,-2.54721,30.0041,11.23,-6.30793,-2.41234,29.3736
0-0,-6.30793,-2.41234,29.3736,11.24,-5.93259,-2.32375,28.7434
0-0,-5.93259,-2.32375,28.7434,11.25,-5.58654,-2.27585,28.1175
0-0,-5.58654,-2.27585,28.1175,11.26,-5.27063,-2.26347,27.4989
0-0,-5.27063,-2.26347,27.4989,11.27,-4.98512,-2.28195,26.8901
0-0,-4.98512,-2.28195,26.8901,11.28,-4.72987,-2.32723,26.2928
0-0,-4.72987,-2.32723,26.2928,11.29,-4.50438,-2.39584,25.7084
0-0,-4.50438,-2.39584,25.7084,11.3,-4.30788,-2.48489,25.1379
0-0,-4.30788,-2.48489,25.1379,11.31,-4.13945,-2.59205,24.582
0-0,-4.13945,-2.59205,24.582,11.32,-3.99804,-2.71549,24.0416
0-0,-3.99804,-2.71549,24.0416,11.33,-3.88257,-2.85388,23.5171
0-0,-3.88257,-2.85388,23.5171,11.34,-3.79194,-3.00627,23.0091
0-0,-3.79194,-3.00627,23.0091,11.35,-3.72509,-3.17213,22.5182
0-0,-3.72509,-3.17213,22.5182,11.36,-3.68103,-3.35121,22.0447
0-0,-3.68103,-3.35121,22.0447,11.37,-3.65884,-3.5436,21.5894
0-0,-3.65884,-3.5436,21.5894,11.38,-3.65773,-3.74959,21.1528
0-0,-3.65773,-3.74959,21.1528,11.39,-3.67701,-3.96972,20.7358
0-0,-3.67701,-3.96972,20.7358,11.4,-3.71611,-4.20467,20.3391
0-0,-3.71611,-4.20467,20.3391,11.41,-3.7746,-4.4553,19.9639
0-0,-3.7746,-4.4553,19.9639,11.42,-3.85217,-4.72256,19.6111
0-0,-3.85217,-4.72256,19.6111,11.43,-3.94864,-5.00751,19.2823
0-0,-3.94864,-5.00751,19.2823,11.44,-4.06394,-5.31125,18.9788
0-0,-4.06394,-5.31125,18.9788,11.45,-4.19813,-5.6349,18.7024
0-0,-4.19813,-5.6349,18.7024,11.46,-4.35136,-5.97957,18.4551
0-0,-4.35136,-5.97957,18.4551,11.47,-4.52387,-6.34631,18.2393
0-0,-4.52387,-6.34631,18.2393,11.48,-4.71596,-6.73605,18.0575
0-0,-4.71596,-6.73605,18.0575,11.49,-4.92801,-7.14958,17.9126
0-0,-4.92801,-7.14958,17.9126,11.5,-5.16041,-7.5874,17.808
0-0,-5.16041,-7.5874,17.808,11.51,-5.41354,-8.04973,17.7472
0-0,-5.41354,-8.04973,17.7472,11.52,-5.68775,-8.53632,17.7344
0-0,-5.68775,-8.53632,17.7344,11.53,-5.98332,-9.0464,17.774
0-0,-5.98332,-9.0464,17.774,11.54,-6.30039,-9.57849,17.8707
0-0,-6.30039,-9.57849,17.8707,11.55,-6.63889,-10.1303,18.0296
0-0,-6.63889,-10.1303,18.0296,11.56,-6.99851,-10.6984,18.2559
0-0,-6.99851,-10.6984,18.2559,11.57,-7.37859,-11.2785,18.5552
0-0,-7.37859,-11.2785,18.5552,11.58,-7.77804,-11.8645,18.9324
0-0,-7.77804,-11.8645,18.9324,11.59,-8.19523,-12.449,19.3926
0-0,-8.19523,-12.449,19.3926,11.6,-8.62792,-13.0229,19.9398
0-0,-8.62792,-13.0229,19.9398,11.61,-9.07311,-13.5755,20.5771
0-0,-9.07311,-13.5755,20.5771,11.62,-9.52697,-14.0939,21.306
0-0,-9.52697,-14.0939,21.306,11.63,-9.98476,-14.5641,22.1256
0-0,-9.98476,-14.5641,22.1256,11.64,-10.4408,-14.9704,23.0327
0-0,-10.4408,-14.9704,23.0327,11.65,-10.8883,-15.2964,24.0204
0-0,-10.8883,-15.2964,24.0204,11.66,-11.3197,-15.5256,25.0784
0-0,-11.3197,-15.5256,25.0784,11.67,-11.7265,-15.6423,26.1923
0-0,-11.7265,-15.6423,26.1923,11.68,-12.0997,-15.6325,27.3432
0-0,-12.0997,-15.6325,27.3432,11.69,-12.4299,-15.4856,28.5089
0-0,-12.4299,-15.4856,28.5089,11.7,-12.7078,-15.195,29.6635
0-0,-12.7078,-15.195,29.6635,11.71,-12.9246,-14.7595,30.7792
0-0,-12.9246,-14.7595,30.7792,11.72,-13.0724,-14.1841,31.8277
0-0,-13.0724,-14.1841,31.8277,11.73,-13.1451,-13.4799,32.7814
0-0,-13.1451,-13.4799,32.7814,11.74,-13.1383,-12.6641,33.6156
0-0,-13.1383,-12.6641,33.6156,11.75,-13.05,-11.7592,34.3104
0-0,-13.05,-11.7592,34.3104,11.76,-12.8807,-10.7911,34.8512
0-0,-12.8807,-10.7911,34.8512,11.77,-12.6335,-9.78786,35.2301
0-0,-12.6335,-9.78786,35.2301,11.78,-12.3138,-8.77767,35.446
0-0,-12.3138,-8.77767,35.446,11.79,-11.9291,-7.78688,35.504
0-0,-11.9291,-7.78688,35.504,11.8,-11.4886,-6.83868,35.4145
0-0,-11.4886,-6.83868,35.4145,11.81,-11.0027,-5.95198,35.1919
0-0,-11.0027,-5.95198,35.1919,11.82,-10.4822,-5.14091,34.8533
0-0,-10.4822,-5.14091,34.8533,11.83,-9.93805,-4.41469,34.417
0-0,-9.93805,-4.41469,34.417,11.84,-9.38092,-3.77802,33.9012
0-0,-9.38092,-3.77802,33.9012,11.85,-8.82059,-3.23161,33.3233
0-0,-8.82059,-3.23161,33.3233,11.86,-8.26586,-2.77302,32.699
0-0,-8.26586,-2.77302,32.699,11.87,-7.72435,-2.39739,32.042
0-0,-7.72435,-2.39739,32.042,11.88,-7.20237,-2.09828,31.364
0-0,-7.20237,-2.09828,31.364,11.89,-6.70501,-1.8683,30.6744
0-0,-6.70501,-1.8683,30.6744,11.9,-6.23612,-1.69968,29.9808
0-0,-6.23612,-1.69968,29.9808,11.91,-5.79847,-1.58474,29.2891
0-0,-5.79847,-1.58474,29.2891,11.92,-5.39382,-1.51614,28.6037
0-0,-5.39382,-1.51614,28.6037,11.93,-5.02312,-1.48715,27.928
0-0,-5.02312,-1.48715,27.928,11.94,-4.68661,-1.49174,27.2643
0-0,-4.68661,-1.49174,27.2643,11.95,-4.38396,-1.52465,26.6142
0-0,-4.38396,-1.52465,26.6142,11.96,-4.11443,-1.58139,25.9789
0-0,-4.11443,-1.58139,25.9789,11.97,-3.87695,-1.65821,25.359
0-0,-3.87695,-1.65821,25.359,11.98,-3.67023,-1.7521,24.7551
0-0,-3.67023,-1.7521,24.7551,11.99,-3.49284,-1.86067,24.1674
0-0,-3.49284,-1.86067,24.1674,12,-3.3433,-1.98211,23.5962
0-0,-3.3433,-1.98211,23.5962,12.01,-3.22011,-2.11515,23.0415
0-0,-3.22011,-2.11515,23.0415,12.02,-3.12183,-2.25894,22.5036
0-0,-3.12183,-2.25894,22.5036,12.03,-3.04709,-2.41306,21.9824
0-0,-3.04709,-2.41306,21.9824,12.04,-2.99462,-2.57742,21.4783
0-0,-2.99462,-2.57742,21.4783,12.05,-2.96329,-2.75223,20.9914
0-0,-2.96329,-2.75223,20.9914,12.06,-2.9521,-2.93795,20.522
0-0,-2.9521,-2.93795,20.522,12.07,-2.96021,-3.13525,20.0705
0-0,-2.96021,-3.13525,20.0705,12.08,-2.98691,-3.34502,19.6373
0-0,-2.98691,-3.34502,19.6373,12.09,-3.03168,-3.56829,19.2232
0-0,-3.03168,-3.56829,19.2232,12.1,-3.09413,-3.80624,18.8287
0-0,-3.09413,-3.80624,18.8287,12.11,-3.17405,-4.06016,18.4548
0-0,-3.17405,-4.06016,18.4548,12.12,-3.27135,-4.33145,18.1026
0-0,-3.27135,-4.33145,18.1026,12.13,-3.38611,-4.62159,17.7732
0-0,-3.38611,-4.62159,17.7732,12.14,-3.51854,-4.93212,17.4682
0-0,-3.51854,-4.93212,17.4682,12.15,-3.66896,-5.26461,17.1893
0-0,-3.66896,-5.26461,17.1893,12.16,-3.83784,-5.62063,16.9385
0-0,-3.83784,-5.62063,16.9385,12.17,-4.02572,-6.00175,16.7182
0-0,-4.02572,-6.00175,16.7182,12.18,-4.23327,-6.40942,16.5311
0-0,-4.23327,-6.40942,16.5311,12.19,-4.4612,-6.845,16.3803
0-0,-4.4612,-6.845,16.3803,12.2,-4.71029,-7.30962,16.2695
0-0,-4.71029,-7.30962,16.2695,12.21,-4.98133,-7.80412,16.2026
0-0,-4.98133,-7.80412,16.2026,12.22,-5.2751,-8.32893,16.1844
0-0,-5.2751,-8.32893,16.1844,12.23,-5.59233,-8.88396,16.22
0-0,-5.59233,-8.88396,16.22,12.24,-5.93361,-9.4684,16.315
0-0,-5.93361,-9.4684,16.315,12.25,-6.29939,-10.0805,16.4756
0-0,-6.29939,-10.0805,16.4756,12.26,-6.68985,-10.7176,16.7086
0-0,-6.68985,-10.7176,16.7086,12.27,-7.10481,-11.3753,17.0209
0-0,-7.10481,-11.3753,17.0209,12.28,-7.54365,-12.0479,17.4196
0-0,-7.54365,-12.0479,17.4196,12.29,-8.00515,-12.7277,17.9118
0-0,-8.00515,-12.7277,17.9118,12.3,-8.48738,-13.4048,18.5041
0-0,-8.48738,-13.4048,18.5041,12.31,-8.98755,-14.067,19.202
0-0,-8.98755,-14.067,19.202,12.32,-9.50183,-14.6996,20.0096
0-0,-9.50183,-14.6996,20.0096,12.33,-10.0252,-15.2854,20.9284
0-0,-10.0252,-15.2854,20.9284,12.34,-10.5516,-15.805,21.9571
0-0,-10.5516,-15.805,21.9571,12.35,-11.0732,-16.2373,23.0901
0-0,-11.0732,-16.2373,23.0901,12.36,-11.5812,-16.5602,24.3173
0-0,-11.5812,-16.5602,24.3173,12.37,-12.0654,-16.752,25.6227
0-0,-12.0654,-16.752,25.6227,12.38,-12.5146,-16.7926,26.985
0-0,-12.5146,-16.7926,26.985,12.39,-12.917,-16.6655,28.3766
0-0,-12.917,-16.6655,28.3766,12.4,-13.2603,-16.3593,29.7654
0-0,-13.2603,-16.3593,29.7654,12.41,-13.533,-15.87,31.1153
0-0,-13.533,-15.87,31.1153,12.42,-13.7245,-15.2016,32.3887
0-0,-13.7245,-15.2016,32.3887,12.43,-13.8259,-14.3672,33.5487
0-0,-13.8259,-14.3672,33.5487,12.44,-13.8311,-13.3886,34.5619
0-0,-13.8311,-13.3886,34.5619,12.45,-13.7369,-12.2951,35.4011
0-0,-13.7369,-12.2951,35.4011,12.46,-13.5434,-11.1216,36.0469
0-0,-13.5434,-11.1216,36.0469,12.47,-13.2543,-9.90579,36.4893
0-0,-13.2543,-9.90579,36.4893,12.48,-12.8765,-8.68536,36.7281
0-0,-12.8765,-8.68536,36.7281,12.49,-12.4197,-7.49532,36.7714
0-0,-12.4197,-7.49532,36.7714,12.5,-11.8959,-6.36573,36.635
0-0,-11.8959,-6.36573,36.635,12.51,-11.3183,-5.32035,36.3397
0-0,-11.3183,-5.32035,36.3397,12.52,-10.701,-4.37591,35.9095
0-0,-10.701,-4.37591,35.9095,12.53,-10.0578,-3.54223,35.3693
0-0,-10.0578,-3.54223,35.3693,12.54,-9.4021,-2.82294,34.7435
0-0,-9.4021,-2.82294,34.7435,12.55,-8.7458,-2.21646,34.0542
0-0,-8.7458,-2.21646,34.0542,12.56,-8.09948,-1.71726,33.3209
0-0,-8.09948,-1.71726,33.3209,12.57,-7.47202,-1.31707,32.5602
0-0,-7.47202,-1.31707,32.5602,12.58,-6.87059,-1.00595,31.7851
0-0,-6.87059,-1.00595,31.7851,12.59,-6.30066,-0.773222,31.0062
0-0,-6.30066,-0.773222,31.0062,12.6,-5.76617,-0.608144,30.2311
0-0,-5.76617,-0.608144,30.2311,12.61,-5.2697,-0.500452,29.4656
0-0,-5.2697,-0.500452,29.4656,12.62,-4.81261,-0.440672,28.7134
0-0,-4.81261,-0.440672,28.7134,12.63,-4.3953,-0.420318,27.9773
0-0,-4.3953,-0.420318,27.9773,12.64,-4.01736,-0.431975,27.2586
0-0,-4.01736,-0.431975,27.2586,12.65,-3.67779,-0.469312,26.5583
0-0,-3.67779,-0.469312,26.5583,12.66,-3.37512,-0.527033,25.8767
0-0,-3.37512,-0.527033,25.8767,12.67,-3.10754,-0.600804,25.2138
0-0,-3.10754,-0.600804,25.2138,12.68,-2.87308,-0.687163,24.5692
0-0,-2.87308,-0.687163,24.5692,12.69,-2.66965,-0.783419,23.9428
0-0,-2.66965,-0.783419,23.9428,12.7,-2.49513,-0.887552,23.334
0-0,-2.49513,-0.887552,23.334,12.71,-2.34745,-0.998122,22.7425
0-0,-2.34745,-0.998122,22.7425,12.72,-2.22462,-1.11419,22.1678
0-0,-2.22462,-1.11419,22.1678,12.73,-2.12477,-1.23522,21.6096
0-0,-2.12477,-1.23522,21.6096,12.74,-2.04616,-1.36104,21.0677
0-0,-2.04616,-1.36104,21.0677,12.75,-1.98725,-1.49177,20.5416
0-0,-1.98725,-1.49177,20.5416,12.76,-1.94663,-1.62779,20.0313
0-0,-1.94663,-1.62779,20.0313,12.77,-1.92311,-1.76968,19.5366
0-0,-1.92311,-1.76968,19.5366,12.78,-1.91564,-1.9182,19.0574
0-0,-1.91564,-1.9182,19.0574,12.79,-1.92337,-2.07426,18.5937
0-0,-1.92337,-2.07426,18.5937,12.8,-1.94562,-2.23892,18.1456
0-0,-1.94562,-2.23892,18.1456,12.81,-1.98188,-2.41335,17.7132
0-0,-1.98188,-2.41335,17.7132,12.82,-2.03182,-2.59885,17.2967
0-0,-2.03182,-2.59885,17.2967,12.83,-2.09526,-2.79681,16.8964
0-0,-2.09526,-2.79681,16.8964,12.84,-2.17215,-3.00873,16.5129
0-0,-2.17215,-3.00873,16.5129,12.85,-2.26264,-3.23622,16.1467
0-0,-2.26264,-3.23622,16.1467,12.86,-2.36698,-3.48099,15.7984
0-0,-2.36698,-3.48099,15.7984,12.87,-2.4856,-3.74483,15.4692
0-0,-2.4856,-3.74483,15.4692,12.88,-2.61903,-4.02967,15.16
0-0,-2.61903,-4.02967,15.16,12.89,-2.76797,-4.33749,14.8722
0-0,-2.76797,-4.33749,14.8722,12.9,-2.93323,-4.67037,14.6075
0-0,-2.93323,-4.67037,14.6075,12.91,-3.11574,-5.03047,14.3679
0-0,-3.11574,-5.03047,14.3679,12.92,-3.31655,-5.41998,14.1556
0-0,-3.31655,-5.41998,14.1556,12.93,-3.53683,-5.84112,13.9734
0-0,-3.53683,-5.84112,13.9734,12.94,-3.77784,-6.29607,13.8247
0-0,-3.77784,-6.29607,13.8247,12.95,-4.04094,-6.78692,13.7132
0-0,-4.04094,-6.78692,13.7132,12.96,-4.32752,-7.31557,13.6434
0-0,-4.32752,-7.31557,13.6434,12.97,-4.63903,-7.88365,13.6206
0-0,-4.63903,-7.88365,13.6206,12.98,-4.97692,-8.49233,13.6506
0-0,-4.97692,-8.49233,13.6506,12.99,-5.34256,-9.14218,13.7403
0-0,-5.34256,-9.14218,13.7403,13,-5.73724,-9.83289,13.8973
0-0,-5.73724,-9.83289,13.8973,13.01,-6.162,-10.563,14.1303
0-0,-6.162,-10.563,14.1303,13.02,-6.61763,-11.3297,14.4488
0-0,-6.61763,-11.3297,14.4488,13.03,-7.10443,-12.128,14.8627
0-0,-7.10443,-12.128,14.8627,13.04,-7.62214,-12.951,15.383
0-0,-7.62214,-12.951,15.383,13.05,-8.16969,-13.7886,16.0202
0-0,-8.16969,-13.7886,16.0202,13.06,-8.74504,-14.6276,16.7848
0-0,-8.74504,-14.6276,16.7848,13.07,-9.34488,-15.4513,17.6862
0-0,-9.34488,-15.4513,17.6862,13.08,-9.96445,-16.2386,18.7313
0-0,-9.96445,-16.2386,18.7313,13.09,-10.5972,-16.9647,19.9239
0-0,-10.5972,-16.9647,19.9239,13.1,-11.2348,-17.6009,21.2629
0-0,-11.2348,-17.6009,21.2629,13.11,-11.8666,-18.1155,22.741
0-0,-11.8666,-18.1155,22.741,13.12,-12.48,-18.4756,24.343
0-0,-12.48,-18.4756,24.343,13.13,-13.0605,-18.6483,26.0446
0-0,-13.0605,-18.6483,26.0446,13.14,-13.592,-18.6044,27.8122
0-0,-13.592,-18.6044,27.8122,13.15,-14.0572,-18.321,29.603
0-0,-14.0572,-18.321,29.603,13.16,-14.4391,-17.7848,31.3664
0-0,-14.4391,-17.7848,31.3664,13.17,-14.7213,-16.9953,33.0472
0-0,-14.7213,-16.9953,33.0472,13.18,-14.8897,-15.966,34.5894
0-0,-14.8897,-15.966,34.5894,13.19,-14.9336,-14.7255,35.9408
0-0,-14.9336,-14.7255,35.9408,13.2,-14.8468,-13.3156,37.0581
0-0,-14.8468,-13.3156,37.0581,13.21,-14.6279,-11.7881,37.9104
0-0,-14.6279,-11.7881,37.9104,13.22,-14.2811,-10.2,38.4823
0-0,-14.2811,-10.2,38.4823,13.23,-13.8155,-8.60875,38.774
0-0,-13.8155,-8.60875,38.774,13.24,-13.2449,-7.06719,38.8001
0-0,-13.2449,-7.06719,38.8001,13.25,-12.5861,-5.6195,38.5871
0-0,-12.5861,-5.6195,38.5871,13.26,-11.8581,-4.29894,38.169
0-0,-11.8581,-4.29894,38.169,13.27,-11.0808,-3.12705,37.5839
0-0,-11.0808,-3.12705,37.5839,13.28,-10.2737,-2.11417,36.87
0-0,-10.2737,-2.11417,36.87,13.29,-9.45467,-1.26107,36.0632
0-0,-9.45467,-1.26107,36.0632,13.3,-8.63991,-0.560993,35.1947
0-0,-8.63991,-0.560993,35.1947,13.31,-7.84299,-0.00195339,34.2909
0-0,-7.84299,-0.00195339,34.2909,13.32,-7.07493,0.431237,33.3722
0-0,-7.07493,0.431237,33.3722,13.33,-6.34415,0.755233,32.4544
0-0,-6.34415,0.755233,32.4544,13.34,-5.65669,0.986842,31.5485
0-0,-5.65669,0.986842,31.5485,13.35,-5.01642,1.14211,30.6621
0-0,-5.01642,1.14211,30.6621,13.36,-4.42539,1.23572,29.7998
0-0,-4.42539,1.23572,29.7998,13.37,-3.88415,1.28074,28.964
0-0,-3.88415,1.28074,28.964,13.38,-3.39202,1.28846,28.1556
0-0,-3.39202,1.28846,28.1556,13.39,-2.94739,1.26844,27.3748
0-0,-2.94739,1.26844,27.3748,13.4,-2.548,1.22863,26.6206
0-0,-2.548,1.22863,26.6206,13.41,-2.19109,1.17551,25.892
0-0,-2.19109,1.17551,25.892,13.42,-1.87363,1.11428,25.1877
0-0,-1.87363,1.11428,25.1877,13.43,-1.59243,1.04904,24.5064
0-0,-1.59243,1.04904,24.5064,13.44,-1.34426,0.98295,23.8469
0-0,-1.34426,0.98295,23.8469,13.45,-1.12594,0.918405,23.2078
0-0,-1.12594,0.918405,23.2078,13.46,-0.934392,0.857161,22.5881
0-0,-0.934392,0.857161,22.5881,13.47,-0.766686,0.800467,21.9868
0-0,-0.766686,0.800467,21.9868,13.48,-0.620078,0.74917,21.4029
