6.15,1.9583,-0.00690764
6.16,1.95823,-0.00690805
6.17,1.95816,-0.00690847
6.18,1.95809,-0.00690889
6.19,1.95802,-0.0069093
6.2,1.95795,-0.00690972
6.21,1.95788,-0.00691013
6.22,1.95781,-0.00691055
6.23,1.95774,-0.00691097
6.24,1.95767,-0.00691138
6.25,1.95761,-0.0069118
6.26,1.95754,-0.00691222
6.27,1.95747,-0.00691263
6.28,1.9574,-0.00691305
6.29,1.95733,-0.00691347
6.3,1.95726,-0.00691388
6.31,1.95719,-0.0069143
6.32,1.95712,-0.00691472
6.33,1.95705,-0.00691514
6.34,1.95698,-0.00691555
6.35,1.95691,-0.00691597
6.36,1.95685,-0.00691639
6.37,1.95678,-0.00691681
6.38,1.95671,-0.00691722
6.39,1.95664,-0.00691764
6.4,1.95657,-0.00691806
6.41,1.9565,-0.00691848
6.42,1.95643,-0.00691889
6.43,1.95636,-0.00691931
6.44,1.95629,-0.00691973
6.45,1.95622,-0.00692015
6.46,1.95615,-0.00692057
6.47,1.95608,-0.00692099
6.48,1.95601,-0.0069214
6.49,1.95595,-0.00692182
6.5,1.95588,-0.00692224
6.51,1.95581,-0.00692266
6.52,1.95574,-0.00692308
6.53,1.95567,-0.0069235
6.54,1.9556,-0.00692392
6.55,1.95553,-0.00692434
6.56,1.95546,-0.00692475
6.57,1.95539,-0.00692517
6.58,1.95532,-0.00692559
6.59,1.95525,-0.00692601
6.6,1.95518,-0.00692643
6.61,1.95511,-0.00692685
6.62,1.95505,-0.00692727
6.63,1.95498,-0.00692769
6.64,1.95491,-0.00692811
6.65,1.95484,-0.00692853
6.66,1.95477,-0.00692895
6.67,1.9547,-0.00692937
6.68,1.95463,-0.00692979
6.69,1.95456,-0.00693021
6.7,1.95449,-0.00693063
6.71,1.95442,-0.00693105
6.72,1.95435,-0.00693147
6.73,1.95428,-0.00693189
6.74,1.95421,-0.00693231
6.75,1.95414,-0.00693273
6.76,1.95408,-0.00693315
6.77,1.95401,-0.00693357
6.78,1.95394,-0.006934
6.79,1.95387,-0.00693442
6.8,1.9538,-0.00693484
6.81,1.95373,-0.00693526
6.82,1.95366,-0.00693568
6.83,1.95359,-0.0069361
6.84,1.95352,-0.00693652
6.85,1.95345,-0.00693694
6.86,1.95338,-0.00693737
